leverdatum,productcode,product,leverancier,aantal,besteleenheid,bedrag
2025-02-07,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,4,doos,188.0
2025-02-11,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,2,doos,94.0
2025-02-14,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,3,doos,141.0
2025-02-18,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,3,doos,141.0
2025-02-21,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,3,doos,141.0
2025-02-25,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,2,doos,94.0
2025-02-28,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,4,doos,188.0
2025-03-04,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,1,doos,47.0
2025-03-07,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,5,doos,235.0
2025-03-11,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,1,doos,47.0
2025-03-14,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,4,doos,188.0
2025-03-18,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,2,doos,94.0
2025-03-21,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,4,doos,188.0
2025-03-25,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,3,doos,141.0
2025-03-28,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,3,doos,141.0
2025-04-01,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,2,doos,94.0
2025-04-04,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,4,doos,188.0
2025-04-08,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,1,doos,47.0
2025-04-11,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,5,doos,235.0
2025-04-18,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,4,doos,188.0
2025-04-22,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,4,doos,188.0
2025-04-25,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,4,doos,188.0
2025-04-29,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,2,doos,94.0
2025-05-02,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,4,doos,188.0
2025-05-06,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,3,doos,141.0
2025-05-09,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,3,doos,141.0
2025-05-13,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,3,doos,141.0
2025-05-16,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,7,doos,329.0
2025-05-20,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,2,doos,94.0
2025-05-23,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,4,doos,188.0
2025-05-27,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,4,doos,188.0
2025-05-30,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,6,doos,282.0
2025-06-03,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,4,doos,188.0
2025-06-06,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,5,doos,235.0
2025-06-10,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,2,doos,94.0
2025-06-13,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,8,doos,376.0
2025-06-17,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,3,doos,141.0
2025-06-20,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,6,doos,282.0
2025-06-24,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,3,doos,141.0
2025-06-27,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,8,doos,376.0
2025-07-01,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,3,doos,141.0
2025-07-04,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,5,doos,235.0
2025-07-08,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,4,doos,188.0
2025-07-11,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,7,doos,329.0
2025-07-15,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,4,doos,188.0
2025-07-18,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,7,doos,329.0
2025-07-22,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,5,doos,235.0
2025-07-25,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,8,doos,376.0
2025-07-29,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,3,doos,141.0
2025-08-01,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,10,doos,470.0
2025-08-05,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,1,doos,47.0
2025-08-08,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,10,doos,470.0
2025-08-12,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,2,doos,94.0
2025-08-15,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,7,doos,329.0
2025-08-19,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,5,doos,235.0
2025-08-22,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,6,doos,282.0
2025-08-26,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,1,doos,47.0
2025-08-29,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,8,doos,376.0
2025-09-02,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,2,doos,94.0
2025-09-05,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,8,doos,376.0
2025-09-12,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,7,doos,329.0
2025-09-16,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,2,doos,94.0
2025-09-19,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,7,doos,329.0
2025-09-23,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,2,doos,94.0
2025-09-26,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,6,doos,282.0
2025-09-30,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,2,doos,94.0
2025-10-03,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,5,doos,235.0
2025-10-07,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,1,doos,47.0
2025-10-10,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,6,doos,282.0
2025-10-14,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,2,doos,94.0
2025-10-17,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,5,doos,235.0
2025-10-21,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,2,doos,94.0
2025-10-24,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,5,doos,235.0
2025-10-31,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,5,doos,235.0
2025-11-04,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,3,doos,141.0
2025-11-07,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,3,doos,141.0
2025-11-11,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,2,doos,94.0
2025-11-14,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,5,doos,235.0
2025-11-18,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,2,doos,94.0
2025-11-21,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,5,doos,235.0
2025-11-25,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,1,doos,47.0
2025-11-28,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,5,doos,235.0
2025-12-02,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,1,doos,47.0
2025-12-05,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,5,doos,235.0
2025-12-09,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,2,doos,94.0
2025-12-12,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,5,doos,235.0
2025-12-16,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,3,doos,141.0
2025-12-19,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,4,doos,188.0
2025-12-23,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,1,doos,47.0
2025-12-26,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,5,doos,235.0
2026-01-02,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,5,doos,235.0
2026-01-06,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,1,doos,47.0
2026-01-09,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,4,doos,188.0
2026-01-13,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,1,doos,47.0
2026-01-16,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,4,doos,188.0
2026-01-20,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,1,doos,47.0
2026-01-23,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,3,doos,141.0
2026-01-27,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,2,doos,94.0
2026-01-30,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,2,doos,94.0
2026-02-03,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,2,doos,94.0
2026-02-06,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,3,doos,141.0
2026-02-10,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,2,doos,94.0
2026-02-13,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,3,doos,141.0
2026-02-17,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,2,doos,94.0
2026-02-20,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,4,doos,188.0
2026-02-24,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,2,doos,94.0
2026-02-27,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,4,doos,188.0
2026-03-03,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,2,doos,94.0
2026-03-06,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,4,doos,188.0
2026-03-10,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,2,doos,94.0
2026-03-13,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,4,doos,188.0
2026-03-17,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,2,doos,94.0
2026-03-20,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,4,doos,188.0
2026-03-24,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,3,doos,141.0
2026-03-27,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,4,doos,188.0
2026-03-31,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,1,doos,47.0
2026-04-03,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,5,doos,235.0
2026-04-07,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,2,doos,94.0
2026-04-10,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,4,doos,188.0
2026-04-14,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,1,doos,47.0
2026-04-17,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,5,doos,235.0
2026-04-21,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,3,doos,141.0
2026-04-24,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,6,doos,282.0
2026-04-28,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,2,doos,94.0
2026-05-01,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,5,doos,235.0
2026-05-05,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,3,doos,141.0
2026-05-08,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,5,doos,235.0
2026-05-12,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,3,doos,141.0
2026-05-15,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,4,doos,188.0
2026-05-19,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,4,doos,188.0
2026-05-22,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,5,doos,235.0
2026-05-26,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,2,doos,94.0
2026-05-29,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,6,doos,282.0
2026-06-02,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,4,doos,188.0
2026-06-05,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,6,doos,282.0
2026-06-09,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,4,doos,188.0
2026-06-12,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,5,doos,235.0
2026-06-16,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,5,doos,235.0
2026-06-19,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,5,doos,235.0
2026-06-23,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,4,doos,188.0
2026-06-26,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,5,doos,235.0
2026-06-30,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,4,doos,188.0
2026-07-03,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,8,doos,376.0
2026-07-07,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,5,doos,235.0
2026-07-10,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,9,doos,423.0
2026-07-17,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,8,doos,376.0
2026-07-21,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,4,doos,188.0
2026-07-24,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,7,doos,329.0
2026-07-28,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,4,doos,188.0
2026-07-31,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,6,doos,282.0
2026-08-04,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,4,doos,188.0
2026-08-07,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,10,doos,470.0
2026-08-11,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,1,doos,47.0
2026-08-14,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,9,doos,423.0
2026-08-18,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,2,doos,94.0
2026-08-21,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,7,doos,329.0
2026-08-25,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,3,doos,141.0
2026-08-28,VLEES01,Burgerpatty 20x150g,Slagerij De Boer,7,doos,329.0
2023-09-04,AARD01,Verse friet 5kg,Sligro,7,zak,97.3
2023-09-07,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2023-09-11,AARD01,Verse friet 5kg,Sligro,8,zak,111.2
2023-09-14,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2023-09-18,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2023-09-21,AARD01,Verse friet 5kg,Sligro,3,zak,41.7
2023-09-25,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2023-09-28,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2023-10-02,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2023-10-05,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2023-10-09,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2023-10-12,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2023-10-16,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2023-10-19,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2023-10-23,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2023-10-26,AARD01,Verse friet 5kg,Sligro,7,zak,97.3
2023-10-30,AARD01,Verse friet 5kg,Sligro,3,zak,41.7
2023-11-02,AARD01,Verse friet 5kg,Sligro,7,zak,97.3
2023-11-06,AARD01,Verse friet 5kg,Sligro,2,zak,27.8
2023-11-09,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2023-11-13,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2023-11-16,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2023-11-20,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2023-11-23,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2023-11-27,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2023-11-30,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2023-12-04,AARD01,Verse friet 5kg,Sligro,3,zak,41.7
2023-12-07,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2023-12-11,AARD01,Verse friet 5kg,Sligro,3,zak,41.7
2023-12-14,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2023-12-18,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2023-12-21,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2023-12-25,AARD01,Verse friet 5kg,Sligro,2,zak,27.8
2023-12-28,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2024-01-01,AARD01,Verse friet 5kg,Sligro,2,zak,27.8
2024-01-04,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2024-01-08,AARD01,Verse friet 5kg,Sligro,2,zak,27.8
2024-01-11,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2024-01-15,AARD01,Verse friet 5kg,Sligro,3,zak,41.7
2024-01-18,AARD01,Verse friet 5kg,Sligro,3,zak,41.7
2024-01-22,AARD01,Verse friet 5kg,Sligro,3,zak,41.7
2024-01-25,AARD01,Verse friet 5kg,Sligro,3,zak,41.7
2024-01-29,AARD01,Verse friet 5kg,Sligro,2,zak,27.8
2024-02-01,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2024-02-05,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2024-02-08,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2024-02-12,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2024-02-15,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2024-02-19,AARD01,Verse friet 5kg,Sligro,3,zak,41.7
2024-02-22,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2024-02-26,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2024-02-29,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2024-03-04,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2024-03-07,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2024-03-11,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2024-03-14,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2024-03-18,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2024-03-21,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2024-03-25,AARD01,Verse friet 5kg,Sligro,3,zak,41.7
2024-03-28,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2024-04-01,AARD01,Verse friet 5kg,Sligro,3,zak,41.7
2024-04-04,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2024-04-08,AARD01,Verse friet 5kg,Sligro,1,zak,13.9
2024-04-11,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2024-04-15,AARD01,Verse friet 5kg,Sligro,3,zak,41.7
2024-04-18,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2024-04-22,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2024-04-25,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2024-04-29,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2024-05-02,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2024-05-06,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2024-05-09,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2024-05-13,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2024-05-16,AARD01,Verse friet 5kg,Sligro,7,zak,97.3
2024-05-20,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2024-05-23,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2024-05-27,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2024-05-30,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2024-06-03,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2024-06-06,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2024-06-10,AARD01,Verse friet 5kg,Sligro,7,zak,97.3
2024-06-13,AARD01,Verse friet 5kg,Sligro,8,zak,111.2
2024-06-17,AARD01,Verse friet 5kg,Sligro,7,zak,97.3
2024-06-20,AARD01,Verse friet 5kg,Sligro,9,zak,125.1
2024-06-24,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2024-06-27,AARD01,Verse friet 5kg,Sligro,9,zak,125.1
2024-07-01,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2024-07-04,AARD01,Verse friet 5kg,Sligro,11,zak,152.9
2024-07-08,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2024-07-11,AARD01,Verse friet 5kg,Sligro,9,zak,125.1
2024-07-15,AARD01,Verse friet 5kg,Sligro,7,zak,97.3
2024-07-18,AARD01,Verse friet 5kg,Sligro,9,zak,125.1
2024-07-22,AARD01,Verse friet 5kg,Sligro,7,zak,97.3
2024-07-25,AARD01,Verse friet 5kg,Sligro,7,zak,97.3
2024-07-29,AARD01,Verse friet 5kg,Sligro,9,zak,125.1
2024-08-01,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2024-08-05,AARD01,Verse friet 5kg,Sligro,8,zak,111.2
2024-08-08,AARD01,Verse friet 5kg,Sligro,9,zak,125.1
2024-08-12,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2024-08-15,AARD01,Verse friet 5kg,Sligro,8,zak,111.2
2024-08-19,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2024-08-22,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2024-08-26,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2024-08-29,AARD01,Verse friet 5kg,Sligro,7,zak,97.3
2024-09-02,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2024-09-05,AARD01,Verse friet 5kg,Sligro,9,zak,125.1
2024-09-09,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2024-09-12,AARD01,Verse friet 5kg,Sligro,7,zak,97.3
2024-09-16,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2024-09-19,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2024-09-23,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2024-09-26,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2024-09-30,AARD01,Verse friet 5kg,Sligro,1,zak,13.9
2024-10-03,AARD01,Verse friet 5kg,Sligro,7,zak,97.3
2024-10-07,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2024-10-10,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2024-10-14,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2024-10-17,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2024-10-21,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2024-10-24,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2024-10-28,AARD01,Verse friet 5kg,Sligro,2,zak,27.8
2024-10-31,AARD01,Verse friet 5kg,Sligro,7,zak,97.3
2024-11-04,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2024-11-07,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2024-11-11,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2024-11-14,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2024-11-18,AARD01,Verse friet 5kg,Sligro,2,zak,27.8
2024-11-21,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2024-11-25,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2024-11-28,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2024-12-02,AARD01,Verse friet 5kg,Sligro,2,zak,27.8
2024-12-05,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2024-12-09,AARD01,Verse friet 5kg,Sligro,3,zak,41.7
2024-12-12,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2024-12-16,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2024-12-19,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2024-12-23,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2024-12-26,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2024-12-30,AARD01,Verse friet 5kg,Sligro,3,zak,41.7
2025-01-02,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2025-01-09,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2025-01-13,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2025-01-16,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2025-01-20,AARD01,Verse friet 5kg,Sligro,2,zak,27.8
2025-01-23,AARD01,Verse friet 5kg,Sligro,2,zak,27.8
2025-01-27,AARD01,Verse friet 5kg,Sligro,3,zak,41.7
2025-01-30,AARD01,Verse friet 5kg,Sligro,3,zak,41.7
2025-02-03,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2025-02-06,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2025-02-10,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2025-02-13,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2025-02-17,AARD01,Verse friet 5kg,Sligro,3,zak,41.7
2025-02-20,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2025-02-24,AARD01,Verse friet 5kg,Sligro,3,zak,41.7
2025-02-27,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2025-03-03,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2025-03-06,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2025-03-10,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2025-03-13,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2025-03-17,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2025-03-20,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2025-03-24,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2025-03-27,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2025-03-31,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2025-04-03,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2025-04-07,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2025-04-10,AARD01,Verse friet 5kg,Sligro,3,zak,41.7
2025-04-14,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2025-04-17,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2025-04-21,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2025-04-24,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2025-04-28,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2025-05-01,AARD01,Verse friet 5kg,Sligro,5,zak,69.5
2025-05-05,AARD01,Verse friet 5kg,Sligro,4,zak,55.6
2025-05-08,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2025-05-12,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2025-05-15,AARD01,Verse friet 5kg,Sligro,7,zak,97.3
2025-05-19,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2025-05-22,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2025-05-26,AARD01,Verse friet 5kg,Sligro,7,zak,97.3
2025-05-29,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2025-06-02,AARD01,Verse friet 5kg,Sligro,7,zak,97.3
2025-06-05,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2025-06-09,AARD01,Verse friet 5kg,Sligro,7,zak,97.3
2025-06-12,AARD01,Verse friet 5kg,Sligro,11,zak,152.9
2025-06-16,AARD01,Verse friet 5kg,Sligro,8,zak,111.2
2025-06-19,AARD01,Verse friet 5kg,Sligro,8,zak,111.2
2025-06-23,AARD01,Verse friet 5kg,Sligro,6,zak,83.4
2025-06-26,AARD01,Verse friet 5kg,Sligro,9,zak,125.1
2025-06-30,AARD01,Verse friet 5kg,Sligro,8,zak,111.2
